company,address,price,sq_meter_price,area,n_rooms,floor,build_year,type
Dekpol,Gdañsk,899 130 z³,17 462 z³,"51,49",3,1,,Mieszkanie
Dekpol,Gdañsk,1 164 810 z³,17 251 z³,"67,52",3,1,,Mieszkanie
Dekpol,Gdañsk,914 505 z³,17 116 z³,"53,43",3,1,,Mieszkanie
Dekpol,Gdañsk,916 350 z³,17 859 z³,"51,31",3,,,Mieszkanie
Dekpol,Gdañsk,1 343 160 z³,17 585 z³,"76,38",3,,,Mieszkanie
Dekpol,Gdañsk,1 084 245 z³,17 262 z³,"62,81",3,2,,Mieszkanie
Dekpol,Gdañsk,1 084 245 z³,17 262 z³,"62,81",3,2,,Mieszkanie
Dekpol,Gdañsk,1 395 435 z³,17 189 z³,"81,18",3,1,,Mieszkanie
Dekpol,Gdañsk,1 423 110 z³,17 530 z³,"81,18",3,2,,Mieszkanie
Dekpol,Gdañsk,1 313 640 z³,17 199 z³,"76,38",3,1,,Mieszkanie
Dekpol,Gdañsk,1 164 810 z³,17 249 z³,"67,53",3,1,,Mieszkanie
Dekpol,Gdañsk,1 401 585 z³,17 191 z³,"81,53",3,1,,Mieszkanie
Dekpol,Gdañsk,1 063 335 z³,16 929 z³,"62,81",3,1,,Mieszkanie
Dekpol,Gdañsk,897 285 z³,17 117 z³,"52,42",3,1,,Mieszkanie
Dekpol,Gdañsk,914 505 z³,17 446 z³,"52,42",3,2,,Mieszkanie
Dekpol,Gdañsk,815 000 z³,19 696 z³,"41,38",2,,,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk £ostowice, Niepo³omicka",512 622 z³,5 940 z³,"86,30",4,4,2020,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk £ostowice, Niepo³omicka","517 282,20 z³",5 994 z³,"86,30",4,5,2020,Mieszkanie
Pepper House,"Gdañsk Che³m, Antoniego Madaliñskiego",253 944 z³,7 200 z³,"35,27",2,Parter,2020,Mieszkanie
Pepper House,"Gdañsk Che³m, Antoniego Madaliñskiego",253 872 z³,7 200 z³,"35,26",2,Parter,2021,Mieszkanie
Towarzystwo Inwestycyjne Investing,"Gdañsk Zakoniczyn, Jaworzniaków",840 000 z³,"5 675,68 z³",148,5,1,2020,Dom
G&G Nieruchomoœci i Finanse,Gdynia Pogórze,382 245 z³,6 699 z³,"57,06",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdynia Pogórze,325 599 z³,7 476 z³,"43,55",2,2,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdynia Pogórze,279 482 z³,7 334 z³,"38,11",2,1,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdynia Pogórze,498 456 z³,6 450 z³,"77,28",4,1,2021,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","518 855,04 z³",8 189 z³,"63,36",3,4,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","511 846,83 z³",8 763 z³,"58,41",3,11,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","407 625,75 z³",8 627 z³,"47,25",2,2,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","477 268,88 z³",8 296 z³,"57,53",3,2,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","475 479,86 z³",9 238 z³,"51,47",3,17,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","419 415,30 z³",8 802 z³,"47,65",2,4,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","431 147,70 z³",9 270 z³,"46,51",2,15,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","578 762,16 z³",8 248 z³,"70,17",4,6,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","426 179,88 z³",8 901 z³,"47,88",2,7,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","590 291,85 z³",8 367 z³,"70,55",4,10,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska",583 407 z³,8 300 z³,"70,29",4,9,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","585 184,12 z³",8 317 z³,"70,36",4,6,,Mieszkanie
Grupa Inwestycyjna Hossa,"Gdañsk Morena, Piecewska","421 845,70 z³",9 070 z³,"46,51",2,12,,Mieszkanie
Pepper House,"Gdañsk Che³m, Antoniego Madaliñskiego",253 440 z³,7 200 z³,"35,20",2,1,2020,Mieszkanie
Dom & House,"Gdynia Witomino, Kielecka",733 779 z³,13 977 z³,"52,50",2,Parter,2020,Mieszkanie
Port Poszukiwacze Nieruchomoœci,"Gdynia Œródmieœcie, Arkadiusza Rybickiego",1 150 000 z³,21 296 z³,54,2,1,2020,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Morena, Rakoczego","1 549 171,47 z³",9 471 z³,"163,57",1,Parter,2018,Lokal us³ugowy
Robyg Grupa Deweloperska,"Gdañsk Morena, Rakoczego","1 060 760,61 z³",9 963 z³,"106,47",1,Parter,2018,Lokal us³ugowy
Robyg Grupa Deweloperska,"Gdañsk Morena, Rakoczego","827 061,84 z³",8 856 z³,"93,39",1,Parter,2018,Lokal us³ugowy
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,1 092 269 z³,12 960 z³,"84,28",3,2,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,1 101 354 z³,12 636 z³,"87,16",4,1,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,1 066 226 z³,12 636 z³,"84,38",3,1,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,648 675 z³,13 500 z³,"48,05",2,6,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,828 642 z³,13 068 z³,"63,41",3,5,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,809 244 z³,12 744 z³,"63,50",3,4,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,755 806 z³,"11 880,01 z³","63,62",3,1,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,744 270 z³,10 692 z³,"69,61",4,4,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Reda,199 725 z³,5 454 z³,"36,62",2,Parter,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Reda,350 983 z³,4 752 z³,"73,86",4,2,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Rumia Janowo,228 805 z³,6 700 z³,"34,15",2,2,2022,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Letnica, Starowiejska",733 000 z³,"10 997,75 z³","66,65",1,Parter,2021,Lokal us³ugowy
Robyg Grupa Deweloperska,"Gdañsk Letnica , Starowiejska",1 138 000 z³,"11 995,36 z³","94,87",1,Parter,2021,Lokal us³ugowy
,"Gdañsk Wrzeszcz, Migowska",964 150 z³,11 000 z³,"87,65",4,Parter,2020,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Letnica , Starowiejska",1 096 000 z³,"9 449,91 z³","115,98",5,16,2021,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Letnica , Starowiejska",675 000 z³,"8 291,36 z³","81,41",4,1,2021,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Letnica, Starorwiejska",558 500 z³,"8 550,21 z³","65,32",3,4,2021,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Œródmieœcie, Sienna Grobla",520 000 z³,"11 000,63 z³","47,27",2,Parter,2020,Mieszkanie
Robyg Grupa Deweloperska,"Gdañsk Œródmieœcie, Sienna Grobla",396 000 z³,"11 810,32 z³","33,53",1,3,2019,Lokal us³ugowy
Robyg Grupa Deweloperska,"Gdañsk Œródmieœcie , Sienna Grobla",399 000 z³,"10 530,48 z³","37,89",1,2,2019,Lokal us³ugowy
Robyg Grupa Deweloperska,"Gdañsk Œródmieœcie, Sienna Grobla",515 000 z³,"11 008,98 z³","46,78",3,Parter,2020,Mieszkanie
Pepper House,"Rumia, Dêbogórska",399 053 z³,5 938 z³,"67,20",3,Parter,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",340 080 z³,5 818 z³,"58,45",3,4,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",453 685 z³,5 938 z³,"76,40",4,1,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",329 023 z³,5 971 z³,"55,10",3,1,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",457 299 z³,6 009 z³,"76,10",4,3,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",261 237 z³,6 450 z³,"40,50",2,2,2019,Mieszkanie
Pepper House,"Rumia, Dêbogórska",272 790 z³,6 300 z³,"43,30",2,Parter,2019,Mieszkanie
Sojeccy Nieruchomoœci,"Gdynia Ma³y Kack, Kiejstuta 10",912 492 z³,11 900 z³,"76,68",3,1,2018,Mieszkanie
Sojeccy Nieruchomoœci,"Gdynia Ma³y Kack, Kiejstuta 10",1 039 353 z³,12 900 z³,"80,57",3,Parter,2018,Mieszkanie
Sojeccy Nieruchomoœci,"Gdynia Ma³y Kack, Kiejstuta 10",1 072 506 z³,12 900 z³,"83,14",3,1,2018,Mieszkanie
Estate Polska,"Gdañsk Œródmieœcie, Pszenna",575 000 z³,16 017 z³,"35,90",1,1,,Mieszkanie
G&G Nieruchomoœci i Finanse,Rumia,348 143 z³,5 940 z³,"58,61",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Rumia,295 021 z³,6 054 z³,"48,73",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Rumia,422 574 z³,5 508 z³,"76,72",4,3,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Rumia,348 143 z³,5 940 z³,"58,61",3,1,2021,Mieszkanie
PARTNERZY Nieruchomoœci,"Gdynia Oksywie, In¿. J. Œmidowicza",279 000 z³,9 506 z³,"29,35",2,Parter,2020,Mieszkanie
WASZKIEWICZ NIERUCHOMOŒCI,"Banino, .",550 000 z³,"3 643,83 z³","150,94",5,,2018,Sklep
G&G Nieruchomoœci i Finanse,Pruszcz Gdañski,"369 584,70 z³",6 670 z³,"55,41",3,2,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Pruszcz Gdañski,244 503 z³,6 300 z³,"38,81",2,2,2021,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Ob³u¿e,540 000 z³,"7 509,39 z³","71,91",3,1,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Ob³u¿e,550 000 z³,"7 507,51 z³","73,26",3,3,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Ob³u¿e,540 000 z³,"8 385,09 z³","64,40",3,1,2020,Mieszkanie
Twój Broker,Straszyn,623 000 z³,"4 792,31 z³",130,5,,2019,Dom bliŸniak
Semeko Grupa Inwestycyjna S.A.,Rumia,422 574 z³,5 508 z³,"76,72",4,3,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Reda,305 342 z³,5 616 z³,"54,37",3,1,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œw. Wojciech,326 079 z³,7 020 z³,"46,45",2,3,2021,Mieszkanie
Konrad Ceglarek - Obrót Nieruchomoœciami,"Jankowo Gdañskie, Bursztynowe Wzgórza",625 000 z³,4 380 z³,"142,70",5,,,Dom bliŸniak
Konrad Ceglarek - Obrót Nieruchomoœciami,"Jankowo Gdañskie, Bursztynowe Wzgórza",630 000 z³,4 415 z³,"142,70",5,,,Dom bliŸniak
Konrad Ceglarek - Obrót Nieruchomoœciami,"Jankowo Gdañskie, Bursztynowe Wzgórza",620 000 z³,4 363 z³,"142,10",4,,,Dom bliŸniak
Konrad Ceglarek - Obrót Nieruchomoœciami,"Jankowo Gdañskie, Bursztynowe Wzgórza",630 000 z³,4 415 z³,"142,70",5,,,Dom bliŸniak
Dom & House,"Gdañsk Morena, Myœliwska",655 000 z³,8 456 z³,"77,46",3,3,2019,Mieszkanie
Mikulski Nieruchomoœci,Kosakowo Kosakowo,489 000 z³,4 890 z³,100,4,,2019,Dom bliŸniak
Dekpol,"Gdañsk Szadó³ki, Potêgowska",450 000 z³,6 599 z³,"68,19",2,3,,Mieszkanie
Dekpol,"Gdañsk Szadó³ki, Potêgowska",489 000 z³,6 555 z³,"74,60",2,3,,Mieszkanie
Dekpol,"Gdañsk Szadó³ki, Potêgowska",450 000 z³,6 590 z³,"68,29",2,3,,Mieszkanie
Welcome Apartment,"Gdañsk Przymorze, D¹browszczaków",1 206 090 z³,"17 545,68 z³","68,74",3,12,2021,Mieszkanie
Welcome Apartment,"Gdañsk Przymorze, D¹browszczaków",1 770 532 z³,16 362 z³,"108,21",4,11,2021,Mieszkanie
Welcome Apartment,"Gdañsk Przymorze, D¹browszczaków",1 852 510 z³,17 118 z³,"108,22",4,12,2021,Mieszkanie
Welcome Apartment,"Gdañsk Przymorze, D¹browszczaków",932 519 z³,"13 565,89 z³","68,74",3,6,2021,Mieszkanie
Portal Office Sp. z o.o,"Gdañsk Wrzeszcz, Jaœkowa Dolina 73",358 386 z³,13 800 z³,"25,97",1,1,2020,Mieszkanie
Gaudium nieruchomoœci,"Gdañsk £ostowice, Niepo³omicka",457 100 z³,5 200 z³,"87,90",4,Parter,2019,Mieszkanie
Gaudium nieruchomoœci,"Gdañsk £ostowice, Niepo³omicka",640 850 z³,5 200 z³,"123,24",4,1,2019,Mieszkanie
MJMS Nieruchomoœci,"Wejherowo, S³owiñców",309 200 z³,"4 900,16 z³","63,10",3,1,2019,Mieszkanie
Humbaka,Bolszewo,339 000 z³,"3 568,42 z³",95,4,,2019,Dom bliŸniak
Humbaka,"Wejherowo Orle, Ceynowy 1",339 000 z³,"3 568,42 z³",95,5,,2020,Dom
Humbaka,"Wejherowo Orle, Ceynowy 1",339 000 z³,"3 531,25 z³",96,4,Parter,2020,Dom bliŸniak
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","442 152,50 z³",9 018 z³,"49,03",2,2,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","435 627,70 z³",10 098 z³,"43,14",2,8,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","442 964,20 z³",9 018 z³,"49,12",2,2,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","452 974,10 z³",9 018 z³,"50,23",2,2,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","452 743,20 z³",9 234 z³,"49,03",2,3,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","484 514,50 z³",9 882 z³,"49,03",2,7,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","474 673,50 z³",9 450 z³,"50,23",2,5,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","463 564,10 z³",9 288 z³,"49,91",2,4,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","496 372,90 z³",9 882 z³,"50,23",2,8,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","489 809,70 z³",9 990 z³,"49,03",2,8,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","479 734,90 z³",9 612 z³,"49,91",2,6,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","546 564,80 z³",8 046 z³,"67,93",3,3,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","466 536,20 z³",9 288 z³,"50,23",2,4,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","468 628,70 z³",9 558 z³,"49,03",2,5,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","493 210,60 z³",9 882 z³,"49,91",2,8,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","463 397,20 z³",10 098 z³,"45,89",2,8,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga","431 182,40 z³",9 396 z³,"45,89",2,2,2021,Mieszkanie
Domesta Sp. z o.o.,"Gdañsk Siedlce, Struga",458 399 z³,9 126 z³,"50,23",2,3,2021,Mieszkanie
Budner Inwestycje,"Gdañsk Oliwa, Karwieñska",842 000 z³,"13 375,69 z³","62,95",3,2,2020,Mieszkanie
Budner Inwestycje,"Gdañsk Oliwa, Karwieñska",565 000 z³,"13 667,15 z³","41,34",2,1,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",1 333 817 z³,"7 853,84 z³","169,83",3,16,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",781 216 z³,"7 701,26 z³","101,44",4,16,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",594 216 z³,6 480 z³,"91,70",4,14,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",516 076 z³,5 724 z³,"90,16",4,12,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",308 902 z³,"5 670,01 z³","54,48",3,3,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",317 139 z³,"5 821,20 z³","54,48",3,8,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",315 374 z³,"5 788,80 z³","54,48",3,7,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",314 197 z³,"5 767,20 z³","54,48",3,6,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",312 432 z³,"5 734,80 z³","54,48",3,5,2022,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",310 667 z³,"5 702,40 z³","54,48",3,1,2022,Mieszkanie
,"Gdañsk £ostowice, Pastelowa",552 000 z³,5 229 z³,"105,57",5,3,2020,Mieszkanie
Portal Office Sp. z o.o,"Gdañsk Wrzeszcz, Jaœkowa Dolina 73",1 155 732 z³,13 700 z³,"84,36",4,2,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdañsk Sobieszewo,1 063 072 z³,"16 925,20 z³","62,81",3,1,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdañsk Sobieszewo,898 665 z³,"17 453,19 z³","51,49",2,1,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdañsk Sobieszewo,1 164 618 z³,"17 245,94 z³","67,53",3,1,2020,Mieszkanie
ALLCON Osiedla,"Puck, Nowy Œwiat",687 760 z³,11 008 z³,"62,48",3,3,,Mieszkanie
Dom & House,"Gdañsk Szadó³ki, Turzycowa",445 597 z³,6 550 z³,"68,03",3,1,2019,Mieszkanie
White Wood Nieruchomoœci,"Wiœlinka, £¹kowa",915 120 z³,17 457 z³,"52,42",3,2,2020,Mieszkanie
White Wood Nieruchomoœci,"Wiœlinka, £¹kowa",1 063 950 z³,16 939 z³,"62,81",3,1,2020,Mieszkanie
White Wood Nieruchomoœci,"Wiœlinka, £¹kowa",802 575 z³,19 480 z³,"41,20",2,2,2020,Mieszkanie
White Wood Nieruchomoœci,"Wiœlinka, £¹kowa",914 505 z³,17 446 z³,"52,42",3,2,2020,Mieszkanie
White Wood Nieruchomoœci,"Wiœlinka, £¹kowa",1 414 500 z³,17 587 z³,"80,43",4,Parter,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Oksywie,270 000 z³,"8 506,62 z³","31,74",2,2,2021,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Oksywie,268 000 z³,"9 962,83 z³","26,90",1,Parter,2021,Mieszkanie
Alpha Nieruchomoœci,"Gdañsk Szadó³ki, Jab³oniowa",426 945 z³,7 605 z³,"56,14",4,1,2019,Mieszkanie
Alpha Nieruchomoœci,"Gdañsk £ostowice, Pastelowa",252 000 z³,6 973 z³,"36,14",2,Parter,2020,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Oksywie,239 000 z³,"9 022,27 z³","26,49",1,3,2021,Mieszkanie
Sfera Nieruchomoœci S.C.,Gdynia Oksywie,262 000 z³,"9 053,21 z³","28,94",1,2,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Borkowo,669 000 z³,"4 401,32 z³",152,4,,2019,Dom szeregowy
G&G Nieruchomoœci i Finanse,Pruszcz Gdañski,305 226 z³,6 200 z³,"49,23",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Rotmanka,"439 102,50 z³",6 350 z³,"69,15",3,Parter,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œw. Wojciech,331 560 z³,6 750 z³,"49,12",3,1,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œw. Wojciech,"361 856,16 z³",6 642 z³,"54,48",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œw. Wojciech,"401 122,26 z³",6 534 z³,"61,39",3,1,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk £ostowice,286 020 z³,7 000 z³,"40,86",2,1,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk £ostowice,279 250 z³,6 990 z³,"39,95",2,Parter,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Sobieszewo,817 950 z³,19 691 z³,"41,54",2,Parter,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Sobieszewo,1 314 870 z³,17 204 z³,"76,43",3,Parter,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œw. Wojciech,340 119 z³,7 020 z³,"48,45",3,3,2021,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Siedlce,909 563 z³,10 485 z³,"86,75",4,1,2022,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Morena,649 000 z³,8 401 z³,"77,25",3,3,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Morena,980 500 z³,8 148 z³,"120,33",5,3,2020,Mieszkanie
G&G Nieruchomoœci i Finanse,Gdañsk Œródmieœcie,1 064 000 z³,"16 394,45 z³","64,90",3,3,2020,Mieszkanie
Dom & House,"Wiœlinka, £¹kowa",984 615 z³,17 645 z³,"55,80",2,1,2020,Mieszkanie
Dom & House,"Wiœlinka, £¹kowa",1 164 810 z³,17 057 z³,"68,29",3,2,2020,Mieszkanie
Dom & House,"Gdynia Or³owo, Popiela",1 729 508 z³,15 690 z³,"110,23",3,1,2018,Mieszkanie
Portal Office Sp. z o.o,"Gdañsk Wrzeszcz, Jaœkowa Dolina 73",611 322 z³,13 900 z³,"43,98",2,3,2020,Mieszkanie
Dom & House,"Wiœlinka, £¹kowa",1 164 810 z³,17 057 z³,"68,29",3,1,2020,Mieszkanie
,Gdynia Oksywie,445 350 z³,"7 552,15 z³","58,97",4,1,,Mieszkanie
,Gdynia Oksywie,417 010 z³,"8 559,32 z³","48,72",3,2,,Mieszkanie
,Gdynia Oksywie,310 281 z³,"8 903,33 z³","34,85",2,,,Mieszkanie
Dom & House,"Gdañsk Przymorze, D¹browszczaków",1 852 510 z³,17 118 z³,"108,22",4,12,2021,Mieszkanie
Dom & House,"Gdañsk Przymorze, D¹browszczaków",1 883 736 z³,15 390 z³,"122,40",5,8,2021,Mieszkanie
Pepper House,"Gdañsk Przymorze, Rzeczypospolitej","869 056,50 z³",7 995 z³,"108,70",1,1,,Lokal us³ugowy
Pepper House,"Gdañsk Przymorze, Rzeczypospolitej","1 058 384,25 z³",9 225 z³,"114,73",1,1,,Lokal us³ugowy
Pepper House,"Gdañsk Przymorze, Rzeczypospolitej","1 057 369,50 z³",9 225 z³,"114,62",1,1,,Lokal us³ugowy
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",661 625 z³,12 500 z³,"52,93",2,3,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",534 700 z³,10 000 z³,"53,47",2,3,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",476 850 z³,11 000 z³,"43,35",2,1,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",438 440 z³,11 300 z³,"38,80",2,Parter,2019,Mieszkanie
G&G Nieruchomoœci i Finanse,Kolbudy,549 990 z³,3 806 z³,"144,50",4,,2019,Dom
,"Gdañsk Wrzeszcz, Migowska",751 900 z³,10 300 z³,73,4,Parter,2020,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",636 350 z³,11 000 z³,"57,85",3,1,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",518 500 z³,12 500 z³,"41,48",2,3,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",690 664 z³,10 400 z³,"66,41",3,Parter,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",426 236 z³,11 300 z³,"37,72",2,Parter,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",533 013 z³,7 900 z³,"67,47",3,Parter,2019,Mieszkanie
PARTNERZY Nieruchomoœci,"W³adys³awowo, ¯eromskiego",337 535 z³,8 500 z³,"39,71",2,Parter,2019,Mieszkanie
Pepper House,"Gdañsk £ostowice, Pastelowa",549 900 z³,5 209 z³,"105,57",3,3,2020,Mieszkanie
Galeria Nieruchomoœci,"Gdañsk Przymorze, D¹browszczaków",1 157 451 z³,10 956 z³,"105,65",5,7,2021,Mieszkanie
Sieciowa Agencja Nieruchomoœci,Gdynia D¹browa,"562 234,85 z³","8 548,50 z³","65,77",2,Parter,2020,Lokal us³ugowy
Sieciowa Agencja Nieruchomoœci,Gdynia D¹browa,"559 755,78 z³","8 548,50 z³","65,48",2,Parter,2020,Lokal us³ugowy
Galeria Nieruchomoœci,"Gdañsk Przymorze, D¹browszczaków",699 062 z³,15 066 z³,"46,40",2,2,2021,Mieszkanie
Port Poszukiwacze Nieruchomoœci,"Mosty, Z³ote Piaski",480 000 z³,6 154 z³,78,1,Parter,2018,Lokal us³ugowy
Biuro nieruchomoœci Immobilien,"Borkowo, Sadowa",650 001 z³,"4 850,75 z³",134,,,2019,Dom szeregowy
DeKa Invest,"Warzenko, Leœna",750 000 z³,"4 687,50 z³",160,5,,2019,Dom
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",1 041 713 z³,"9 666,08 z³","107,77",4,17,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",816 329 z³,"7 574,73 z³","107,77",4,16,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,"Reda, Morska",632 011 z³,"6 957,41 z³","90,84",4,15,2021,Mieszkanie
Dom & House,"Gdañsk £ostowice, Starogardzka",343 976 z³,5 890 z³,"58,40",3,2,2020,Mieszkanie
Inwesting,"Gdañsk Orunia Górna, Dywizji Wo³yñskiej 1",559 500 z³,"7 494,98 z³","74,65",3,2,2021,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,881 120 z³,12 744 z³,"69,14",3,6,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,847 770 z³,12 528 z³,"67,67",3,6,2020,Mieszkanie
Semeko Grupa Inwestycyjna S.A.,Gdynia Red³owo,775 076 z³,12 204 z³,"63,51",3,2,2020,Mieszkanie
